기간,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,최대,최소,가중평균
2018/08/08,141.81,159.3,142.25,150.92,141.81,148.83,143.24,157.9,192.27,155.81,188.26,186.25,157.71,159.63,160.35,158.33,179.61,183.26,183.99,183.81,183.45,160.35,160.35,158.22,192.27,141.81,166.09
2018/08/07,141.82,144.94,141.77,141.77,141.77,141.77,141.77,141.77,141.77,194.44,159.92,159.52,172.68,159.52,159.52,163.99,166.63,164.76,166.63,171.28,171.28,164.32,163.99,159.92,194.44,141.77,159.01
2018/08/06,143.66,143.93,142.24,141.76,140.03,140.64,143.3,143.3,143.66,181.22,181.77,180.86,179.21,180.67,180.86,160.5,176.66,180.67,181.04,182.5,181.77,176.84,162.85,143.66,182.5,140.03,166.06
2018/08/05,141.85,141.85,141.85,141.85,141.85,141.66,141.85,141.85,143.15,147.16,158.4,157.1,157.1,155.21,156.6,156.01,154.61,168.17,185.57,186.85,188.12,184.65,157.1,157.1,188.12,141.66,157.76
2018/08/04,142.01,142.01,142.01,144.2,142.01,142.01,142.01,142.01,142.01,184.81,187.92,187.37,155.67,172.02,166.44,158.86,166.26,164.96,167.13,195.55,172.72,164.96,165.54,156.37,195.55,142.01,162.27
2018/08/03,141.77,152.02,156.2,149.23,141.77,144.74,163.18,141.77,151.12,156.9,163.88,163.18,154.11,151.12,160.15,161.6,161.6,188.32,188.32,189.78,186.86,160.73,159.58,161.09,189.78,141.77,161.79
2018/08/02,141.78,156.3,141.78,149.32,147.63,148.62,148.32,141.75,151.91,159.35,159.99,159.99,159.06,160.47,161.05,162.63,162.63,192.35,192.17,191.62,190.71,160.61,159.99,158.39,192.35,141.75,162.43
2018/08/01,141.8,154.46,158.65,146.48,146.48,148.18,146.48,141.6,149.67,158.2,159.32,159.17,158.78,160.47,160.9,162.14,161.48,191.07,190.71,190.34,189.24,159.75,158.84,164.23,191.07,141.6,162.28
2018/07/31,160.78,142.76,142.76,138.33,138.33,138.41,153.96,160.78,145.88,145.88,156.1,155.82,154.41,156.16,156.91,158.74,160.1,187.77,186.85,185.38,184.27,189.61,183.35,157.15,189.61,138.33,161.64
2018/07/30,137.64,138.78,138.78,134.87,130.52,134.87,134.87,145.55,141.97,149.83,152.95,152.27,152.27,162.69,147.4,156.5,179.23,183.46,182.73,183.1,183.1,177.02,165.42,157.02,183.46,130.52,157.47
2018/07/29,154.09,144.29,138.97,137.91,136.9,137.66,138.27,139.33,139.33,144.29,152.92,152.24,139.34,139.33,152.24,158.67,168.41,160.9,169.77,195.26,195.08,162.27,166.36,139.33,195.26,136.9,154.16
2018/07/28,139.04,139.04,139.04,137.98,137.95,137.79,139.04,139.04,141.91,139.04,150.92,152.77,152.09,152.09,153.45,159.2,161.24,166.7,191.21,191.76,193.6,169.43,158.66,152.77,193.6,137.79,155.69
2018/07/27,155.58,152.85,138.48,146.03,144.67,150.81,146.03,151.49,146.13,146.13,156.32,156.32,154.71,156.32,156.93,158.91,158.91,184.31,185.6,184.31,184.31,190.02,181.74,154.59,190.02,138.48,161.61
2018/07/26,157.28,149.09,153.87,147.73,147.05,147.05,143.35,152.5,144.03,143.35,155.83,155.83,146.46,156.78,158.05,159.32,159.32,188.18,187.63,188.37,188.18,193.89,159.32,141.27,193.89,141.27,160.8
2018/07/25,159.88,138.39,141.86,151.01,149.65,157.15,144.19,149.45,143.22,159.19,146.34,156.73,144.58,157.02,158,159.52,193.35,160.93,186.72,161.92,161.92,191.14,158.95,146.34,193.35,138.39,158.57
2018/07/24,138.41,158.79,141.45,148.56,146.51,154.01,148.56,152.65,142.13,145.25,155.23,155.94,155.37,156.89,157.87,159,159,187.59,187.59,188.7,186.67,191.64,157.03,145.25,191.64,138.41,160.71
2018/07/23,139.07,139.07,139.07,138.01,138.01,138.01,139.07,139.07,185.47,194.48,186.39,157.1,153.05,156.11,156.11,159.83,177.6,181.83,182.02,183.67,183.86,186.62,179.99,154.14,194.48,138.01,164.75
2018/07/22,139.48,138.71,138.71,138.1,137.65,138.1,139.31,138.71,140.78,138.71,140.26,149.72,149.72,152.84,155.47,138.71,160.92,161.61,184.38,187.88,188.06,184.38,158.55,152.45,188.06,137.65,153.98
2018/07/21,139.15,138.98,138.98,138.2,137.9,138.28,138.98,138.98,140.28,139.15,149.56,151.31,150.63,151.31,154.24,162.42,159.69,182.41,186.09,186.64,188.67,184.25,158.93,149.56,188.67,137.9,156.28
2018/07/20,154.39,154.39,138.49,146.89,146.89,148.25,146.89,157.11,143.57,153.44,154.81,155.24,154.43,156.65,157.36,157.36,237.49,186.6,186.41,187.89,188.07,192.67,155.38,141.14,237.49,138.49,164.65
2018/07/19,153.31,145.81,138.72,145.81,137.96,143.77,145.52,156.04,146.88,146.88,155.81,156.1,148.64,157.32,158.03,159.87,192.66,159.87,163.54,186.59,162.86,191.37,157.89,145.52,192.66,137.96,158.08
2018/07/18,140.26,140.26,139.2,136.65,122.9,137.24,139.99,140.28,140.28,196,161.12,163.17,158.98,160.05,160.05,163.17,165.41,163.17,163.17,163.17,163.17,163.17,163.28,140.28,196,122.9,155.71
2018/07/17,138.17,142.73,134.91,138.82,134.21,138.12,138.82,142.07,142.07,184.33,187.65,187.09,164.17,160.66,157.93,161.05,164.17,165.39,164.82,165.39,165.39,162.81,166.41,161.05,187.65,134.21,159.18
2018/07/16,139.67,138.28,137.06,130.37,126.72,133.41,142.28,141.87,142.8,161.76,173.55,161.76,159.62,157.57,155.04,157.57,164.9,166.87,165.6,165.6,166.59,163.53,164,142.73,173.55,126.72,154.81
2018/07/15,137.91,143.37,147.28,135.73,133.9,124.78,140.51,143.89,143.37,142.94,142.94,142.94,142.92,142.94,142.94,142.94,142.94,142.94,172.34,177.21,180.81,176.53,142.94,143.37,180.81,124.78,148.33
2018/07/14,138.49,139.22,138.51,138.51,138.4,138.51,141.31,139.22,179.25,184.77,187.16,183.3,181.09,138.51,139.22,141.57,139.22,159.91,159.91,166.63,172.08,159.91,174.13,159.91,187.16,138.4,157.14
2018/07/13,160.09,151.42,153.07,150.09,149.96,150.65,150.51,153.07,148.2,153.07,162.81,156,153.07,153.07,158.72,153.07,153.49,160.09,153.95,154.63,153.07,160.09,151.22,146.84,162.81,146.84,154.04
2018/07/12,138.49,141.18,138.39,138.39,138.39,138.39,138.39,138.39,158.49,158.49,194.42,155.76,151.08,157.8,162.58,195.16,161.84,165.99,164.43,164.28,163.86,162.45,150.01,156.44,195.16,138.39,157.29
2018/07/11,145.92,138.09,138.09,134.18,127.66,132.53,136.53,141.58,143.76,165.6,175.15,163.65,158.78,163.65,171.74,162.58,163.65,164.04,160.05,160.54,160.54,143.76,143.76,143.76,175.15,127.66,153.37
2018/07/10,139.86,139.34,142.03,132.3,131.08,134.12,135.43,143.25,142.87,142.87,159.3,164.37,160.57,169.14,159.3,162.42,165.54,172.55,162.42,165.54,163.49,158.82,142.87,142.87,172.55,131.08,153.14
2018/07/09,63.38,59.24,58.59,127.87,56.97,58.59,132.53,134.49,143.05,146.09,146.09,146.09,145.67,146.09,143.49,145.03,152.77,154.33,154.33,158.07,158.07,150.42,144.92,161.81,161.81,56.97,132.78
2018/07/08,63.15,59.88,129.76,129.25,131.83,126.66,127.18,59.88,59.88,131.58,139.79,132.42,131.93,148.95,148.95,150.43,149.04,153.47,149.04,149.04,152.95,152.95,152.95,149.04,153.47,59.88,130.17
2018/07/07,126.87,137.2,68.51,126.03,129.45,126.72,129.45,129.45,138.3,149,148.3,145.09,145.09,146.48,149,145.09,141.69,149,179.19,181.92,181.23,176.66,151.35,141.69,181.92,68.51,145.15
2018/07/06,148.78,145.47,67.72,129.04,130.26,69.86,139.39,141.21,149.3,142.49,143.1,143.97,150.34,153.99,144.16,150.08,144.6,146.17,145.82,146.17,146.17,150.08,144.16,144.16,153.99,67.72,139.86
2018/07/05,127.44,132.98,69.48,69.48,69.48,69.48,83.32,89.12,151.29,143.8,147.55,144.42,144.14,145.72,148.16,151.29,156.07,155.2,154.5,157.89,150.33,145.11,142.83,155.2,157.89,69.48,132.74
2018/07/04,140.06,143.97,133.02,126.32,128.76,123.28,145.8,144.32,143.2,147.62,143.2,143.2,143.2,143.2,144.32,144.32,148.23,146.66,144.32,144.84,148.23,144.32,144.32,142.14,148.23,123.28,142.34
2018/07/03,141.37,135.8,133.98,132.15,134.59,130.93,148.58,149.19,143.09,145.54,143.2,143.2,143.2,143.2,143.2,145.28,148.84,145.28,145.28,145.28,145.28,144.5,143.2,149.19,149.19,130.93,143.05
2018/07/02,139.6,144.91,134.56,125.44,122.39,124.22,132.13,144.3,142.87,142.87,145.78,147.34,143.43,142.87,142.87,143.43,165.01,168.13,168.13,170.57,181.67,169.2,142.87,142.87,181.67,122.39,148.69
2018/07/01,138.72,126.03,189.6,185.19,184.64,185.37,168.58,169.26,174.82,187.29,128.46,124.2,146.7,137.93,139.49,142.62,146.96,146.52,146.52,146.52,146.52,146.52,145.48,146.52,189.6,124.2,153.22
2018/06/30,117.75,87.17,150.46,146.72,141.57,141.75,135.88,141.48,182.19,186.8,128.47,128.19,128.09,128.09,128.47,128.58,133.07,128.47,133.15,129.3,133.15,129.3,133.63,127.87,186.8,87.17,135.26
2018/06/29,132.87,132.71,126.22,132.79,132.23,130.55,126.78,129.03,131.08,132.22,132.22,132.22,132.22,132.22,132.22,133.2,135.44,154.09,154.09,154.09,154.09,132.22,170.55,156.23,170.55,126.22,138.47
2018/06/28,126.37,145.97,140.28,146.77,143.66,125.29,127.07,143.66,143.04,140.28,127.77,140.28,127.77,142.5,149.88,134.09,147.39,142.33,145.97,151.13,145.44,138.82,130.16,127.39,151.13,125.29,139.11
2018/06/27,144.17,148.53,137.32,126.76,126.45,127.15,145.42,135.81,138.03,142.93,141.5,144.17,138.66,140.26,135.81,148.28,148.59,149.91,150.82,150.95,150.95,148.59,135.81,144.79,150.95,126.45,142.24
2018/06/26,137.45,141.8,127.5,126.33,126.02,126.64,138.07,134.69,136.91,143.67,149.27,144.29,138.51,143.67,137.54,147.61,147.87,149.8,149.8,149.9,149.8,147.44,134.69,145.54,149.9,126.02,141.39
2018/06/25,127.93,127.93,126.76,127.85,127.62,126.14,127.85,127.93,127.54,155.47,154.84,146.75,142.75,141.42,147.82,142.75,145.59,157.13,157.87,158.12,158.12,155.84,153.6,144.35,158.12,126.14,143.37
2018/06/24,128.47,128.47,128.47,127.54,126.45,127,127.77,127.08,127.54,127.77,128.47,128.08,128.01,128.47,128.47,127.54,128.47,128.47,161.28,156.12,159.06,163.07,159.06,163.81,163.81,126.45,137.05
2018/06/23,128.88,128.88,127.56,128.65,127.56,128.11,127.72,128.26,128.88,128.88,128.42,126.94,125.93,128.03,128.88,128.88,154.11,156.3,154.84,156.43,153.57,162.2,153.57,128.88,162.2,125.93,136.96
2018/06/22,152.4,139.06,146.8,141.91,139.42,143.51,139.06,149.91,138.44,141.82,146.17,141.19,130.62,141.82,139.06,142.88,145.55,139.06,140.66,163.85,163.46,139.06,163.35,130.93,163.85,130.62,144.27
2018/06/21,126.09,139.66,142.5,138.59,140.63,140.63,139.66,130.27,141.79,149.88,148.01,143.03,138.41,149.88,138.32,144.72,155.48,157.16,157.42,158.63,158.63,157.29,159.66,131.2,159.66,126.09,146.03
2018/06/20,147.36,128.36,126.81,126.03,125.72,85.85,127.27,137.4,151.09,151.72,149.23,144.25,129.22,148.6,152.34,139.98,129.22,157.51,158.15,138.38,141.22,160.69,157.01,129.22,160.69,85.85,140.43
2018/06/19,126.35,150.38,142.38,137.84,110.71,140.15,151,131.04,142.29,149.13,145.4,143.53,130.41,146.64,148.51,131.42,150.38,131.42,152.59,153.66,154.82,152.88,131.42,131.27,154.82,110.71,141.52
2018/06/18,128.53,127.52,128.45,127.83,128.06,126.58,128.21,127.2,128.53,150.97,128.53,128.53,128.14,147.06,128.45,152.22,162.71,152.99,154,153.56,155.06,152.86,155.24,152.88,162.71,126.58,140.62
2018/06/17,127.43,128.36,128.59,128.05,128.2,128.75,127.58,128.28,129.29,128.75,129.29,129.29,129.29,128.51,128.82,153.12,155.69,153.8,152.25,153.15,154.28,153.41,164.8,149.32,164.8,127.43,139.19
2018/06/16,129.68,128.98,127.82,129.14,129.06,128.6,127.74,128.67,129.3,129.37,129.68,129.37,129.06,128.05,129.14,127.74,129.22,151.6,155.07,160.23,163.96,154.45,129.68,129.14,163.96,127.74,135.25
2018/06/15,127.69,127.22,128.08,127.38,127.38,127.61,127.54,128.62,128.62,128.62,128.62,128.62,128.62,128.62,128.62,128.62,128.62,150.34,150.34,154.17,157.46,150.34,158.7,149.28,158.7,127.22,135.96
2018/06/14,148.89,147.02,138.93,136.8,140.18,142.67,139.02,130.71,146.4,153.87,136.71,137.42,142.04,141.42,149.51,140.27,148.27,137.42,137.42,162.6,140.27,166.13,163,130.71,166.13,130.71,144.33
2018/06/13,140.52,145.5,136.79,134.03,134.03,134.3,145.5,136.88,143.01,144.26,150.48,151.1,143.01,143.01,144.26,133.15,134.03,148.61,135.63,138.48,141.77,134.03,144.26,134.03,151.1,133.15,140.6
2018/06/12,144.78,133.21,139.17,133.93,133.93,141.04,133.93,146.64,139.62,146.02,144.15,143.53,133.93,133.93,136.15,146.58,147.74,146.19,146.32,147.35,147.09,148.51,147.74,145.38,148.51,133.21,142.29
2018/06/11,143.65,130.94,143.65,136.8,136.18,141.16,134.76,144.27,143.17,144.46,143.94,143.68,131.29,143.56,143.94,144.68,146.87,146.1,146.74,146.87,189.93,145.97,147.39,145.45,189.93,130.94,144.93
2018/06/10,138.9,143.17,137.3,113.18,112.71,137.3,137.3,137.3,136.59,135.97,143.17,146.9,138.81,147.53,136.59,138.9,137.21,146.9,189.58,147.01,148.3,150.64,148.94,146.71,189.58,112.71,142.21
2018/06/09,133.01,138.35,132.66,111.96,111.48,131.95,135.5,143.51,147.24,147.24,144.13,141.64,135.5,142.26,147.86,148.49,145.7,147.47,148.11,147.34,148.11,147.08,145.75,147.85,148.49,111.48,141.16
2018/06/08,140.1,135.01,139.18,138.11,137.85,138.87,136.25,137.52,139.18,140.06,139.55,138.3,136.34,138.87,139.29,139.18,141.23,150.57,140.58,143.72,149.94,140.84,146.83,140.71,150.57,135.01,140.51
2018/06/07,147.1,137.23,136.25,115.16,112.67,115.16,137.85,145.86,143.37,146.76,146.04,146.04,144.38,146.24,147.27,139.1,146.59,148.4,150.84,146.98,146.59,188.69,186.21,145.86,188.69,112.67,145.34
2018/06/06,129.81,129.42,128.03,127.25,127.09,127.72,128.88,128.34,129.04,129.89,129.5,129.11,128.34,129.89,129.89,129.89,129.89,129.66,155.34,161.03,164.94,155.34,129.81,127.33,164.94,127.09,134.7
2018/06/05,136.9,146.39,140.79,137.03,136.65,138.92,147.01,136.13,136.52,137.03,136.65,136,135.19,136.39,137.03,137.68,185.02,189.63,128.61,132.16,134.39,127.45,127.45,126.82,189.63,126.82,140.21
2018/06/04,127.92,127.92,127.14,126.44,126.21,126.98,127.92,127.92,127.92,146.55,127.92,148.15,145.39,151.88,156.24,159.35,150.11,156.86,127.92,165.02,150.73,147.88,166.75,127.92,166.75,126.21,141.64
2018/06/03,128.18,128.18,128.18,128.1,127.87,128.18,128.18,128.18,127.25,128.1,127.87,126.47,126.55,127.56,127.64,128.02,128.18,128.18,128.18,148.53,164.63,162.14,154.67,147.55,164.63,126.47,134.25
2018/06/02,126.35,131.58,131.9,129.89,128.77,135.27,130.37,136.31,130.75,130.75,137.59,131.42,130.75,130.75,130.37,130.75,137.59,131.58,130.75,136.87,157.09,130.62,130.37,170.78,170.78,126.35,134.85
2018/06/01,141.08,143.75,141.08,135.39,136.19,141.08,138.23,135.39,146.49,147.17,146.49,146.49,145,146.49,146.65,145.51,146.49,146.49,147.56,148.84,148.84,146.91,145.77,152.46,152.46,135.39,144.78
2018/05/31,129.22,128.1,126.08,125.87,125.87,126.06,128.24,132.1,128.24,129.8,128.24,127.75,126.06,128.1,128.24,130.95,172.39,176.69,125.75,126.31,126.06,124.97,134.41,131.53,176.69,124.97,132.31
2018/05/30,133.19,127.35,126.39,125.56,125.56,126.03,127.6,129.16,127.6,127.6,126.63,125.35,124.33,126.15,127.47,127.6,166.56,169.54,171.52,172.84,173.67,169.54,166.89,132.61,173.67,124.33,140.81
2018/05/29,127.98,126.68,125.73,125.71,125.71,125.71,127.76,124.93,127.04,127.89,125.71,127.89,127.64,132.02,126.8,127.16,131.44,166.61,168.75,170.08,171.07,166.94,164.3,132.59,171.07,124.93,138.52
2018/05/28,129.73,128.99,127.9,127.6,128.09,127.97,128.99,127.9,129.61,129.73,129.01,127.9,123.11,127.83,128.09,128.99,131.17,131.16,133.15,174.36,175.69,137.76,136.03,131.17,175.69,123.11,133.92
2018/05/27,133.78,128.87,127.6,127.53,127.34,127.34,128.55,132.63,130.49,136.09,129.66,125.22,122.58,122.75,125.22,127.19,137.82,171.17,176.45,134.93,140.13,140.13,139.76,138.44,176.45,122.58,135.18
2018/05/26,130.28,128.29,127.2,126.22,127.26,127.26,127.69,128.52,130.16,130.28,129.92,127.08,124.32,127.08,127.26,127.26,128.35,134.95,129.59,130.91,136.67,135.52,130.54,131.49,136.67,124.32,129.48
2018/05/25,127.88,127.03,125.87,123.32,123.15,120.68,126.12,127.88,129.58,129.21,129.58,128.47,127.03,128.71,130.15,128.47,129.21,173.51,136.49,174.17,174.17,130.15,129.19,128,174.17,120.68,134.43
2018/05/24,127.41,125.54,120.35,120.35,120.35,120.35,126.2,128.38,128.37,167.42,168.24,166.26,128.38,130.99,130.99,166.26,168.24,169.4,168.57,171.88,171.88,167.75,128.69,128.38,171.88,120.35,145.74
2018/05/23,120.44,120.44,120.44,120.08,120.44,120.44,120.44,123.96,121.53,167.34,166.18,162.71,131.9,131.93,130.98,133.27,136.23,130.88,130.88,136.81,175.9,174.41,132.11,131.09,175.9,120.08,137.1
2018/05/22,141.48,130.04,135.14,129.38,131.11,134.56,127.4,120.31,126.74,130.04,128.31,126.17,120.31,126.82,131.68,135.14,127.4,135.72,142.63,143.15,145.06,145.06,142.88,129.46,145.06,120.31,133.14
2018/05/21,130.58,137.66,125.89,125.31,135.36,125.81,128.85,135.36,123.53,124.98,127.17,123.53,123.53,123.53,123.53,126.87,131.27,126.34,127.17,146.42,146.78,146.42,143.98,127.17,146.78,123.53,130.97
2018/05/20,108.7,110.61,67.47,67.47,67.47,105.41,110.61,110.61,108.3,114.85,110.61,105.99,66.54,67.47,67.47,67.47,109.2,125.24,135.03,138.67,131.39,132.98,129.78,128.61,138.67,66.54,105.71
2018/05/19,128.73,126.99,113.19,81.54,119.03,123.8,131.24,124.34,122.74,125.09,125.09,116.9,117.97,119.03,121.68,123.27,128.05,129.64,128.73,154.22,155.13,155.13,125.09,125.09,155.13,81.54,126.92
2018/05/18,121.23,127.91,118.34,114.09,118.34,123.12,129.5,121.23,130.56,121.23,121.23,128.97,118.87,123.43,125.78,121.23,128.13,150.21,151.12,151.12,151.12,153.75,151.03,130.56,153.75,114.09,131.27
2018/05/17,120.03,120.03,117.68,115.02,120.03,123.68,121.17,120.03,122.77,120.03,120.03,129.9,116.62,127.24,118.51,120.03,130.43,123.68,143.09,146.38,143.5,143.09,140.45,153.96,153.96,115.02,127.86
2018/05/16,125.72,126.48,121.31,119.42,121.31,124.58,121.31,125.41,124.88,121.31,119.87,125.94,117.97,120.63,124.88,115.85,125.94,121.39,117.67,150.91,151.16,150.91,150.75,148.28,151.16,115.85,128.5
2018/05/15,120.84,128.11,122.42,118.78,122.12,124.09,125.69,118.78,118.78,126.82,124.93,119.38,120.68,121.74,124.93,129.18,126.52,122.5,118.78,153.76,148.74,148.49,148.49,146.02,153.76,118.78,128.76
2018/05/14,136.56,132.53,124.14,120.49,120.49,122.77,120.49,122.69,130.89,120.49,124.14,120.49,117.91,116.85,120.49,125.27,133.51,140.35,144.46,137.05,139.77,134.42,148.5,145.62,148.5,116.85,129.57
2018/05/13,120.53,129.94,126.3,128.27,122.66,122.66,126.68,113.86,111.43,109.12,106.81,109.55,106.92,80.7,110.42,110.05,107.52,152.86,126.83,143.47,148.82,140.51,140.42,127.2,152.86,80.7,122.69
2018/05/12,122.12,120.82,129.3,123.84,124.14,126.87,126.34,124.14,124.14,120.5,120.5,126.65,113.91,118.15,123.99,120.5,120.5,127.4,127.63,127.99,130.36,127.99,127.99,127.99,130.36,113.91,124.47
2018/05/11,123.69,126.95,129.91,117.69,117.69,125.13,120.04,120.04,122.24,123.69,118.22,124.06,110.78,117.69,121.41,120.04,122.32,121.26,129.91,148.76,153.79,148.76,148.76,146.13,153.79,110.78,127.95
2018/05/10,123.72,125.16,129.41,119.85,119.85,125.7,123.11,124.33,120.08,124.33,124.63,116.66,113.47,116.13,124.63,128.35,117.19,123.72,120.76,140.56,145.25,142.61,150.52,150.52,150.52,113.47,127.54
2018/05/09,130.93,124.5,120.78,112.58,119.26,120.78,124.42,120.78,120.78,128.07,124.42,129.59,115.77,120.55,117.9,125.33,124.42,120.78,124.5,149.53,152.16,152,152.16,149.53,152.16,112.58,128.99
2018/05/08,131.81,122.18,121.69,120.59,120.81,121.54,124.37,125.59,123.16,122.1,119.36,121.95,109.5,119.59,131.28,121.95,119.59,122.02,131.81,146.95,146.95,146.95,148.93,149.58,149.58,109.5,128.58
2018/05/07,129.1,121.97,126.37,125.46,125.46,121.97,129.56,121.82,121.82,121.82,121.97,131.68,114.69,114.16,121.97,123.57,126.58,127.33,127.37,130.09,127.43,127.37,127.37,127.37,131.68,114.16,124.83
2018/05/06,122.63,120.4,120.31,128.16,125.74,125.2,129.22,119.9,123.54,119.9,129.22,120.2,106.4,80.38,108.52,115.42,129.22,127.63,128.16,123.61,128.16,123.23,122.7,119.9,129.22,80.38,120.98
2018/05/05,126.96,124.99,123.32,123.32,120.97,120.19,120.34,133.71,130.6,123.32,130.22,122.33,121.5,122.56,124.15,114.07,130.6,126.96,130.6,128.23,128.59,128.59,128.95,128.95,133.71,114.07,125.65
2018/05/04,123.59,125.64,120.8,120.8,120.44,122.38,124.58,120.8,120.44,131.18,126.1,122.38,122.76,121.92,129.66,128.22,126.02,125.9,127.52,128.16,129.28,129.28,129.28,128.16,131.18,120.44,125.36
2018/05/03,122.83,124.73,120.73,120.73,120.54,121.09,123.82,120.73,120.37,129.36,124.8,121.09,115.01,115.54,121.09,121.09,131.48,126.4,130.95,177.3,126.4,126.4,126.4,126.4,177.3,115.01,125.97
2018/05/02,125.99,126.37,120.27,120.27,120.27,123.72,120.62,122.12,122.43,120.62,123.49,131.15,120.62,121.59,127.97,120.62,122.35,131.69,125.99,129.64,128.73,121.36,129.64,124.63,131.69,120.27,124.41
2018/05/01,129.31,128.78,121.48,121.22,121.48,121.48,121.48,122.25,127.18,123.16,119.44,125.06,118.68,124.53,117.09,118.68,128.24,126.73,127.19,128.28,129.84,128.28,128.28,128.28,129.84,117.09,124.66
2018/04/30,120.74,121.25,120.98,120.22,120.91,121.25,121.25,128.97,130.57,128.97,132.17,128.43,121.25,121.49,124.7,126.83,126.45,122.79,126.45,132.7,129.73,122.79,132.17,127.37,132.7,120.22,125.65
2018/04/29,120.63,130.28,123.12,122.97,123.65,126.63,127.23,122.97,126.63,126.63,122.21,117.94,122.74,121.67,125.71,125.71,126.63,126.79,128.61,128.61,128.61,133.41,130.74,131.27,133.41,117.94,126.07
2018/04/28,122.9,137.28,130.08,129.25,129.25,129.25,131.82,126.31,122.65,121.28,118.99,123.03,118.77,118.99,118.99,118.99,120.21,128.36,128.81,129.17,129.43,129.17,129.17,129.17,137.28,118.77,126.08
2018/04/27,121.37,125.02,121.01,121.01,121.01,121.37,129.29,121.37,121.37,120.72,126.31,122.58,119.45,122.58,122.58,126.24,134.25,135.9,140.37,138.39,145.25,142.27,138.8,138.39,145.25,119.45,128.72
2018/04/26,125.85,128.83,121.25,120.89,121.25,127.23,121.25,120.89,120.76,128.29,120.52,126.16,116.02,124.56,129.9,123.34,147.66,150.31,158.91,128.3,147.66,146.75,129.9,128.3,158.91,116.02,130.28
2018/04/25,130.12,122.61,124.78,122.61,124.4,122.61,124.1,120.49,124.4,120.74,129.59,120.74,108.77,120.74,119.45,120.74,120.74,129.59,147.77,147.28,151.08,150.25,150.25,150.25,151.08,108.77,130.26
2018/04/24,124.75,125.28,122.09,121.85,122.09,124.22,128.79,122,128.79,122.92,118.34,126.12,109.58,126.12,128.26,126.12,122.92,122,141.92,142.83,150.78,150.78,148.21,145.48,150.78,109.58,130.2
2018/04/23,122.37,122.37,122.37,121.7,122.37,122.37,122.01,128.83,125.56,135.47,131.2,126.93,88.78,123.19,129.06,136,129.22,132.49,133.87,149.73,150.47,147.82,146.33,128.73,150.47,88.78,130
2018/04/22,121.02,121.7,126.88,127.95,127.95,121.02,124.68,120.8,130.39,124.68,123.23,121.63,124.68,124.68,124.68,124.68,121.02,129.36,128.32,131.25,131.25,131.25,131.25,131.25,131.25,120.8,126.33
2018/04/21,129.52,119.08,122.74,119.08,118.85,119.08,128.45,126.85,125.25,124.28,124.28,124.28,124.28,124.28,124.28,124.28,127.39,124.28,124.28,144.33,150.95,144.99,144.99,145.74,150.95,118.85,129.26
2018/04/20,129.25,123.07,118.88,116.74,118.34,122.16,126.66,129.25,121.01,119.34,119.11,119.34,110.57,118.57,119.34,119.41,127.65,121.09,119.34,141.22,145.69,145.11,145.11,146.85,146.85,110.57,126.6
2018/04/19,121.39,121.02,121.39,120.8,121.39,121.26,121.39,121.39,121.39,139.25,136.93,131.14,120.72,134.04,136.93,139.25,131.64,136.19,133.21,143.88,147.36,138.67,143.88,139.83,147.36,120.72,131.39
2018/04/18,130.18,120.88,117.37,110.97,119.74,125.38,123.4,120.96,119.74,127.06,127.06,118.75,110.44,120.65,123.47,130.18,123.4,119.74,146.8,150.86,153.92,146.8,146.8,146.8,153.92,110.44,129.06
2018/04/17,120.64,121.4,126.66,121.86,121.48,117.82,125.14,123.15,121.17,121.55,128.26,121.09,109.58,121.48,122.92,126.66,122.09,139.18,142.07,148.69,152.17,141.83,141.83,139.92,152.17,109.58,128.95
2018/04/16,143.54,122.58,121.47,121.1,138.91,134.61,134.53,122.87,121.84,122.87,122.87,122.43,120.21,121.1,121.77,122.8,122.65,122.82,122.23,132.4,136.52,130.49,128.28,125.08,143.54,120.21,126.7
2018/04/15,126.52,125.53,120.92,120.96,123.4,130.03,125.61,130.56,88.26,115.43,88.19,88.19,87.93,87.93,87.93,87.93,116.5,133.11,129.6,137.91,137.53,130.59,134.25,139.97,139.97,87.93,118.32
2018/04/14,120.24,123.21,117.73,125.19,123.59,119.56,119.56,115.06,114.27,114.91,90.26,90.08,87.25,87.24,88.5,87.69,88.5,113.03,129.02,129.02,146.69,151.65,152.23,156.29,156.29,87.24,118.1
2018/04/13,129.44,131.58,113.43,112.9,117.7,131.04,129.98,132.11,126.39,122.73,126.24,108.47,88.55,111.75,115.03,112.36,119.3,126.01,129.67,149.97,151.95,147.32,147.32,147.32,151.95,88.55,127.18
2018/04/12,121.6,121.6,120.27,121.3,121.37,120.93,121.6,121.6,121.6,121.6,111.41,92.9,88.3,92.48,92.87,106.18,93.55,149.94,143.9,147.37,146.54,143.9,142.99,142.99,149.94,88.3,122.15
2018/04/11,121.67,124.64,110.76,87,110.69,123.57,127.31,125.02,128.99,125.33,120.67,124.64,112.36,120.37,120.9,128.38,126.24,129.44,127.74,128.99,127.74,132.11,132.11,130.51,132.11,87,123.6
2018/04/10,126.67,120.04,124,117.06,116,118.9,118.9,121.72,126.67,119.05,118.13,119.73,112.26,114.93,120.8,128.81,122.56,126.22,139.97,148.9,146.01,141.13,141.87,142.45,148.9,112.26,127.17
